"","stno","east","north","t","y"
"5253",153,242598.130148718,146695.275116602,18,120.899857829447
"5553",153,242598.130148718,146695.275116602,19,106.890751721274
"5853",153,242598.130148718,146695.275116602,20,127.329057366458
"6153",153,242598.130148718,146695.275116602,21,64.7476217990439
"6453",153,242598.130148718,146695.275116602,22,57.924165910142
"6753",153,242598.130148718,146695.275116602,23,48.1053065382066
"7053",153,242598.130148718,146695.275116602,24,31.9325522090888
"7353",153,242598.130148718,146695.275116602,25,19.2322892098023
"7653",153,242598.130148718,146695.275116602,26,38.9147604768148
"7953",153,242598.130148718,146695.275116602,27,24.1150684071554
"8253",153,242598.130148718,146695.275116602,28,103.020695855134
"8553",153,242598.130148718,146695.275116602,29,53.1773255904624
"8853",153,242598.130148718,146695.275116602,30,131.729754841802
"9153",153,242598.130148718,146695.275116602,31,71.9961935917569
"9453",153,242598.130148718,146695.275116602,32,51.8089734577641
"9753",153,242598.130148718,146695.275116602,33,94.4158297104904
"10053",153,242598.130148718,146695.275116602,34,52.1377433426829
"10353",153,242598.130148718,146695.275116602,35,54.1765050457763
"10653",153,242598.130148718,146695.275116602,36,115.053774166444
"10953",153,242598.130148718,146695.275116602,37,105.342615885147
"11253",153,242598.130148718,146695.275116602,38,132.068276261338
"11553",153,242598.130148718,146695.275116602,39,109.61558285264
"11853",153,242598.130148718,146695.275116602,40,132.095260948662
"12153",153,242598.130148718,146695.275116602,41,108.295161102048
"12453",153,242598.130148718,146695.275116602,42,103.036409506062
"12753",153,242598.130148718,146695.275116602,43,108.426956017987
"13053",153,242598.130148718,146695.275116602,44,74.9930561168859
"13353",153,242598.130148718,146695.275116602,45,93.0344202169127
"13653",153,242598.130148718,146695.275116602,46,170.998027376411
"13953",153,242598.130148718,146695.275116602,47,76.4893698692422
"14253",153,242598.130148718,146695.275116602,48,120.343239308719
"14553",153,242598.130148718,146695.275116602,49,124.951795632016
"14853",153,242598.130148718,146695.275116602,50,51.1815733371601
"15153",153,242598.130148718,146695.275116602,51,42.7306196292205
"15453",153,242598.130148718,146695.275116602,52,83.4506164174337
"15753",153,242598.130148718,146695.275116602,53,53.9722857467325
"16053",153,242598.130148718,146695.275116602,54,131.045860266924
"16353",153,242598.130148718,146695.275116602,55,104.5936425612
"16653",153,242598.130148718,146695.275116602,56,77.9833795435817
"16953",153,242598.130148718,146695.275116602,57,105.253848404026
"17253",153,242598.130148718,146695.275116602,58,88.5036411470768
"17553",153,242598.130148718,146695.275116602,59,87.4409721813791
"17853",153,242598.130148718,146695.275116602,60,71.1972134957884
"18153",153,242598.130148718,146695.275116602,61,89.5346067979674
"18453",153,242598.130148718,146695.275116602,62,55.6268880135945
"18753",153,242598.130148718,146695.275116602,63,49.2054322601313
"19053",153,242598.130148718,146695.275116602,64,38.8940311816598
"19353",153,242598.130148718,146695.275116602,65,96.832565020575
"19653",153,242598.130148718,146695.275116602,66,54.0055120728177
"19953",153,242598.130148718,146695.275116602,67,41.2531754972102
"20253",153,242598.130148718,146695.275116602,68,105.586080152807
"20553",153,242598.130148718,146695.275116602,69,78.4822577597484
"20853",153,242598.130148718,146695.275116602,70,85.446292694987
"21153",153,242598.130148718,146695.275116602,71,119.698099943575
"21453",153,242598.130148718,146695.275116602,72,168.091308023449
"21753",153,242598.130148718,146695.275116602,73,162.155937481213
"22053",153,242598.130148718,146695.275116602,74,171.868499131507
"22353",153,242598.130148718,146695.275116602,75,97.0942228343378
"22653",153,242598.130148718,146695.275116602,76,32.9113918544591
"22953",153,242598.130148718,146695.275116602,77,44.6649756785813
"23253",153,242598.130148718,146695.275116602,78,104.333242652343
"23553",153,242598.130148718,146695.275116602,79,176.67133013234
"23853",153,242598.130148718,146695.275116602,80,149.362357184299
"24153",153,242598.130148718,146695.275116602,81,113.96174193813
"24453",153,242598.130148718,146695.275116602,82,110.636079452781
"24753",153,242598.130148718,146695.275116602,83,81.7736751492846
"25053",153,242598.130148718,146695.275116602,84,84.391738095662
"25353",153,242598.130148718,146695.275116602,85,135.920207530211
"25653",153,242598.130148718,146695.275116602,86,147.695741996339
"25953",153,242598.130148718,146695.275116602,87,103.505855470409
"26253",153,242598.130148718,146695.275116602,88,98.0089554990798
"26553",153,242598.130148718,146695.275116602,89,65.8199812481057
"26853",153,242598.130148718,146695.275116602,90,47.5224054284822
"27153",153,242598.130148718,146695.275116602,91,27.8110768500311
"27453",153,242598.130148718,146695.275116602,92,66.2916355564843
"27753",153,242598.130148718,146695.275116602,93,74.7033188662978
"28053",153,242598.130148718,146695.275116602,94,130.702710473621
"28353",153,242598.130148718,146695.275116602,95,195.449347329096
"28653",153,242598.130148718,146695.275116602,96,101.896097300084
"28953",153,242598.130148718,146695.275116602,97,156.071381714153
"29253",153,242598.130148718,146695.275116602,98,164.340780798887
"29553",153,242598.130148718,146695.275116602,99,145.272438573832
"29853",153,242598.130148718,146695.275116602,100,109.816995903523
"30153",153,242598.130148718,146695.275116602,101,101.922155565084
"30453",153,242598.130148718,146695.275116602,102,108.779838364944
"30753",153,242598.130148718,146695.275116602,103,89.1054748914692
"31053",153,242598.130148718,146695.275116602,104,87.8627687081794
"31353",153,242598.130148718,146695.275116602,105,54.7865950848506
"31653",153,242598.130148718,146695.275116602,106,86.5332497841863
"31953",153,242598.130148718,146695.275116602,107,34.480230229532
"32253",153,242598.130148718,146695.275116602,108,33.2672181449336
"32553",153,242598.130148718,146695.275116602,109,12.0144006986452
"32853",153,242598.130148718,146695.275116602,110,22.28799701689
"33153",153,242598.130148718,146695.275116602,111,31.3305203550834
"33453",153,242598.130148718,146695.275116602,112,63.1376663215491
"33753",153,242598.130148718,146695.275116602,113,52.5180247753027
"34053",153,242598.130148718,146695.275116602,114,46.2466637301182
"34353",153,242598.130148718,146695.275116602,115,104.731443364493
"34653",153,242598.130148718,146695.275116602,116,62.0418055003921
"34953",153,242598.130148718,146695.275116602,117,109.024470333557
"35253",153,242598.130148718,146695.275116602,118,143.121050237807
"35553",153,242598.130148718,146695.275116602,119,169.388120993349
"35853",153,242598.130148718,146695.275116602,120,191.284715935643
"154",154,115782.143004276,245582.987149016,1,237.625793858291
"454",154,115782.143004276,245582.987149016,2,284.467469921658
"754",154,115782.143004276,245582.987149016,3,241.913416489911
"1054",154,115782.143004276,245582.987149016,4,147.113740542322
"1354",154,115782.143004276,245582.987149016,5,80.7685301589868
"1654",154,115782.143004276,245582.987149016,6,151.339135084188
"1954",154,115782.143004276,245582.987149016,7,127.092802121399
"2254",154,115782.143004276,245582.987149016,8,133.541713325304
"2554",154,115782.143004276,245582.987149016,9,49.434018003375
"2854",154,115782.143004276,245582.987149016,10,21.97098821254
"3154",154,115782.143004276,245582.987149016,11,5.95856808850959
"3454",154,115782.143004276,245582.987149016,12,65.6314120697188
"3754",154,115782.143004276,245582.987149016,13,110.950961165335
"4054",154,115782.143004276,245582.987149016,14,144.930659260115
"4354",154,115782.143004276,245582.987149016,15,44.2998328305438
"4654",154,115782.143004276,245582.987149016,16,112.609852667475
"4954",154,115782.143004276,245582.987149016,17,154.613573068135
"5254",154,115782.143004276,245582.987149016,18,223.606159841775
"5554",154,115782.143004276,245582.987149016,19,179.316056896563
"5854",154,115782.143004276,245582.987149016,20,162.543660051068
"6154",154,115782.143004276,245582.987149016,21,92.6930124756041
"6454",154,115782.143004276,245582.987149016,22,71.0709415405648
"6754",154,115782.143004276,245582.987149016,23,64.0751974651515
"7054",154,115782.143004276,245582.987149016,24,55.0302176568354
"7354",154,115782.143004276,245582.987149016,25,42.7000066035738
"7654",154,115782.143004276,245582.987149016,26,80.4741750324159
"7954",154,115782.143004276,245582.987149016,27,42.9218362963292
"8254",154,115782.143004276,245582.987149016,28,142.259058924916
"8554",154,115782.143004276,245582.987149016,29,119.548569038746
"8854",154,115782.143004276,245582.987149016,30,163.234321797903
"9154",154,115782.143004276,245582.987149016,31,94.4340116667311
"9454",154,115782.143004276,245582.987149016,32,70.6601938933599
"9754",154,115782.143004276,245582.987149016,33,140.38176729641
"10054",154,115782.143004276,245582.987149016,34,109.353915611526
"10354",154,115782.143004276,245582.987149016,35,92.5513912846857
"10654",154,115782.143004276,245582.987149016,36,137.558066390461
"10954",154,115782.143004276,245582.987149016,37,91.9503691575114
"11254",154,115782.143004276,245582.987149016,38,135.531716631692
"11554",154,115782.143004276,245582.987149016,39,96.7304051626846
"11854",154,115782.143004276,245582.987149016,40,98.3660370597592
"12154",154,115782.143004276,245582.987149016,41,127.983800459745
"12454",154,115782.143004276,245582.987149016,42,101.146508261255
"12754",154,115782.143004276,245582.987149016,43,95.379773331551
"13054",154,115782.143004276,245582.987149016,44,89.3851457261881
"13354",154,115782.143004276,245582.987149016,45,99.4632571144482
"13654",154,115782.143004276,245582.987149016,46,162.881614145826
"13954",154,115782.143004276,245582.987149016,47,75.7699732278449
"14254",154,115782.143004276,245582.987149016,48,122.319928182385
"14554",154,115782.143004276,245582.987149016,49,109.063486860096
"14854",154,115782.143004276,245582.987149016,50,79.9388964679958
"15154",154,115782.143004276,245582.987149016,51,66.2611686087017
"15454",154,115782.143004276,245582.987149016,52,141.226680058269
"15754",154,115782.143004276,245582.987149016,53,82.187036499695
"16054",154,115782.143004276,245582.987149016,54,130.721570965089
"16354",154,115782.143004276,245582.987149016,55,94.4546154019902
"16654",154,115782.143004276,245582.987149016,56,69.4293345143217
"16954",154,115782.143004276,245582.987149016,57,87.2921245427638
"17254",154,115782.143004276,245582.987149016,58,110.991967554519
"17554",154,115782.143004276,245582.987149016,59,68.0469596364688
"17854",154,115782.143004276,245582.987149016,60,54.6880579764418
"18154",154,115782.143004276,245582.987149016,61,52.8212732018134
"18454",154,115782.143004276,245582.987149016,62,45.0131631570878
"18754",154,115782.143004276,245582.987149016,63,49.5184540204681
"19054",154,115782.143004276,245582.987149016,64,45.7632279860728
"19354",154,115782.143004276,245582.987149016,65,71.5114738048842
"19654",154,115782.143004276,245582.987149016,66,89.8749385167689
"19954",154,115782.143004276,245582.987149016,67,83.3453144462546
"20254",154,115782.143004276,245582.987149016,68,136.155509452807
"20554",154,115782.143004276,245582.987149016,69,111.326531382717
"20854",154,115782.143004276,245582.987149016,70,95.0642200077116
"21154",154,115782.143004276,245582.987149016,71,106.771992444328
"21454",154,115782.143004276,245582.987149016,72,92.7203544961784
"21754",154,115782.143004276,245582.987149016,73,95.0439886827392
"22054",154,115782.143004276,245582.987149016,74,96.4701658796942
"22354",154,115782.143004276,245582.987149016,75,56.5814977457545
"22654",154,115782.143004276,245582.987149016,76,15.63923259539
"22954",154,115782.143004276,245582.987149016,77,26.5922187183901
"23254",154,115782.143004276,245582.987149016,78,105.3501383873
"23554",154,115782.143004276,245582.987149016,79,180.99813915771
"23854",154,115782.143004276,245582.987149016,80,149.1784200008
"24154",154,115782.143004276,245582.987149016,81,78.7273334538554
"24454",154,115782.143004276,245582.987149016,82,118.938331192187
"24754",154,115782.143004276,245582.987149016,83,66.7996012561024
"25054",154,115782.143004276,245582.987149016,84,54.8415741170803
"25354",154,115782.143004276,245582.987149016,85,109.369053763271
"25654",154,115782.143004276,245582.987149016,86,151.659063234602
"25954",154,115782.143004276,245582.987149016,87,115.734892148025
"26254",154,115782.143004276,245582.987149016,88,207.621679030541
"26554",154,115782.143004276,245582.987149016,89,118.644742427274
"26854",154,115782.143004276,245582.987149016,90,115.842249878813
"27154",154,115782.143004276,245582.987149016,91,99.7114662492545
"27454",154,115782.143004276,245582.987149016,92,204.777567200572
"27754",154,115782.143004276,245582.987149016,93,169.259706201436
"28054",154,115782.143004276,245582.987149016,94,290.272014368292
"28354",154,115782.143004276,245582.987149016,95,282.739587618213
"28654",154,115782.143004276,245582.987149016,96,196.008323699108
"28954",154,115782.143004276,245582.987149016,97,208.775681821232
"29254",154,115782.143004276,245582.987149016,98,159.039088751061
"29554",154,115782.143004276,245582.987149016,99,171.443599490748
"29854",154,115782.143004276,245582.987149016,100,154.424936687176
"30154",154,115782.143004276,245582.987149016,101,173.919100361791
"30454",154,115782.143004276,245582.987149016,102,244.302952063574
"30754",154,115782.143004276,245582.987149016,103,173.12858258147
"31054",154,115782.143004276,245582.987149016,104,160.942800940151
"31354",154,115782.143004276,245582.987149016,105,102.947870194439
"31654",154,115782.143004276,245582.987149016,106,85.4974406798423
"31954",154,115782.143004276,245582.987149016,107,84.6799178543491
"32254",154,115782.143004276,245582.987149016,108,80.9391678528204
"32554",154,115782.143004276,245582.987149016,109,53.8680564473465
"32854",154,115782.143004276,245582.987149016,110,57.5342755521705
"33154",154,115782.143004276,245582.987149016,111,38.7338993626882
"33454",154,115782.143004276,245582.987149016,112,53.6986355364028
"33754",154,115782.143004276,245582.987149016,113,43.2414603425786
"34054",154,115782.143004276,245582.987149016,114,50.3794818527712
"34354",154,115782.143004276,245582.987149016,115,97.2098158334417
"34654",154,115782.143004276,245582.987149016,116,50.9966291526302
"34954",154,115782.143004276,245582.987149016,117,119.118721676412
